,bookId,gsiId,gsiName,cuNames
976,1704923815,2789722765,NSL Health Insurance Quote Management,"['Generating Receipt ID', 'Here is your premium', 'Purchase summary', 'Policy purchase', 'NSL_emailReservedCu', 'The Purchase Channel Declaration', 'We heard you', 'BMI Evaluation', 'Customer Receipt Initiation', 'Enrollment process', 'Check your BMI', 'QR Code CU2', 'User access', 'Access for new user', 'Send whatsapp message Reserved CU', 'QR Code Cu3', 'GST Application', 'GST value capture', 'NSL_GenerateQRCode', 'NSL_AadharCardReservedCU', 'QR Code CU1', 'Explore Products', 'View Customer ID', 'Generation of policy issuance document', 'Issuance of receipt', 'Enrollee details', 'Access for existing customer', 'Pend the enrollment', 'NSL_PancardReservedCU', 'Beneficiary Details Capture', 'Your eKYC', 'Customer details confirmation', 'Macbmi2', 'Policy ID Generation', 'KYC submission and verification', 'Your Health Insurance ID Card', 'NSL String Functions', 'Health Insurance ID Generation', 'ID Initiation', 'Customer ID generation', 'Receipt Generation', 'Premium Receipt ID', 'Display payment path', 'Get instamojo payment details Reserved CU', 'Issuance initiation', 'Recommendations for you', 'Confirm the plan', 'View Policy ID', 'View policy issuance document', 'Let us know your ask']"
977,-2086293921,5005355536,My Atlas,"['Welcome to Astronomy', 'Know About the Planet', 'Know about Planet', 'Select The Planet You want to Learn ', 'Choose the Stars you want to know about', 'Select What You want to learn', 'Student Database', 'Login ']"
978,1704923815,762622687,Leave Management System,"['Employee Leave Application', 'Employee Login']"
979,3579802387,3463656803,Save recipe video,"['Save recipe video link', 'View written Down recipe', 'View saved searched video links', 'Search saved video link']"
980,-610070037,1714477223,New Plan Details 101120,['New PLAN 101120']
981,1099874251842,1326282176096,GRC Aggregation Dashboards,"['ID1', 'Aggregate Reserved CU', 'Add up Scores and Percent extract', 'Choose_AD', 'html backend IC', 'ID2', 'CAD3', 'Display Overall Dashboard', 'CAD1', 'CAD2', 'NSL HTML Template', 'inputs for ADagg', 'ID3']"
982,4928333187,4615410400,User Login_Habit Tracker,"['Password Correct_v2', 'Test Password Search_v2', 'Password Incorrect_v2', 'User Log in Search', 'User Profile Habit Tracker_DB_v3']"
983,1704923815,1370760294,Metric Database GSI,['Metric Database RCU']
984,-644060957,2040694460,Policy_Reinstatement,"['NSL_emailReservedCu', 'Sending email about lapsed policy', 'Transaction for reinstatement', 'Reinstatement_DB']"
985,3043381987,5464768680,NSL Health Insurance Quote Management,"['VID', 'Send whatsapp message Reserved CU', 'QR Code Cu3', 'User access', 'Confirm the plan', 'Check your BMI', 'QR Code CU2', 'Customer Receipt Initiation', 'We heard you', 'Access for new user', 'NSL_emailReservedCu', 'The Purchase Channel Declaration', 'Purchase summary', 'Policy purchase', 'SupushCU', 'View Policy ID', 'NSL_PancardReservedCU', 'Beneficiary Details Capture', 'Visit ID Details', 'Pend the enrollment', 'BMI Evaluation', 'View policy issuance document', 'Visitor DCU', 'Enrollment process', 'Explore Products', 'View Customer ID', 'Send Push Notification Reserved CU', 'Generation of policy issuance document', 'Issuance of receipt', 'QR Code CU1', 'NSL_GenerateQRCode', 'NSL_AadharCardReservedCU', 'GST Application', 'GST value capture', 'Enrollee details', 'NSL String Functions', 'Access for existing customer', 'KYC submission and verification', 'Your Health Insurance ID Card', 'Let us know your ask', 'Here is your premium', 'Policy ID Generation', 'Your eKYC', 'Customer details confirmation', 'Macbmi2', 'Generating Receipt ID', 'Get instamojo payment details Reserved CU', 'Issuance initiation', 'Premium Receipt ID', 'Display payment path', 'Recommendations for you', 'Customer ID generation', 'Health Insurance ID Generation', 'ID Initiation', 'Receipt Generation']"
986,1981736914,-1852307567,Transaction Log GSI,"['Employee Transaction', 'Employee Log']"
987,4617660863,3559171201,Update Issue Capa for Public procurement procedure,"['Search Public Procurement Procedure', 'HTMLAUDITEEUPDATE', 'search audit plan 900 0706', 'HTML UPDATE CU', 'HTMLAUDITORUPDATE', 'Send Email Reserved CU', 'Update Issue and CAPA database', 'search spoc details']"
988,903612356092,463854214835,MainEvent8921,['Event8921']
989,1265660548,512869150,Register Challan and Invoice Details,"['Enter PO Number Details', 'Capture Invoice Details', 'Challan Master Detail', 'Invoice Master Details', 'Generate InvoiceID', 'Enter PO Number', 'Search for Vendor Details', 'Select PO Status', 'Capture Challan Details']"
990,570940159782,504443020458,logicgsi2onfocus_0610,"['cu4_0610', 'cu3_0610']"
991,1860005524710,405887282428,Area Of Triangular Plot GSI,"['Mac AOT CU', 'Area Of Triangular Plot CU', 'Mac AOT CU4', 'Mac Semi Perimeter CU', 'View Area Of Triangular Plot CU', 'Mac AOT CU3', 'NSL Decimal Number Functions', 'Mac AOT CU2']"
992,4662677979,5142835741,House Help Application,"['Storetransactiondetail', 'Provide feedback', 'Choose Service', 'Display provider details', 'htmlmachinegenerate', 'CASH', 'generate invoice', 'View_my_transactions', 'Request_new_service', 'display_my_transaction', 'Confirm_details', 'htmltemplatebackend', 'MachineCU', 'CASH Coupon', 'Send Email Reserved CU', 'Login Credentials', 'P2', 'CARD', 'L1', 'L2', 'Auto ID', 'CARD Coupon', 'Fetch provider details', 'L3', 'P1', 'Choose_Action']"
993,4872940652,6280172026,Assign Audit Checklist,"['SearchUnassignedChecklist', 'DisplayChecklists', 'Enter Audit ID', 'SearchAuditPlanDetails']"
994,296576707,5287376927,view assess 1805,"['view data 1805', 'search reserved cu']"
995,756132957,4399788807,ItemMaster,"['NSL DateTime Functions', 'NewitemDetails', 'Record Item Details', 'itemIdGenerator']"
996,4617660863,3009656887,Audit Plan Approval by Audit Director,"['Select ID for Approval', 'SMS Backend 10', 'Inputsforaggmach', 'Search Backend Pending plans', 'Search auditor info', 'HTML backend 14', 'Inputs for Director Dashboard', 'generate mail to auditor', 'Generate rejection mail to auditor', 'Pushnotification Backend 5', 'R2', 'Send Push Notification Reserved CU', 'View Directors Dashboard', 'Verify Database Credentials', 'HTML Backend 18', 'Generate Not Approved Count', 'Search Org Database', 'Send sms Reserved CU', 'Calculate Parameters backend', 'Pushnotification backend 33', 'Audit Director login', 'HTML percentage backend 1', 'Update Plan status to approved', 'SMS Backend 11', 'SDA1', 'default pass 3', 'Generate Approved Count', 'Default value pass', 'Extract auditor info', 'Extract Percentage', 'Pushnotification Backend 4', 'Generate Directors Dashboard', 'Extract auditee head contact', 'Store data for Aggregation', 'HTML Backend 16', 'SDA2', 'default pass 2', 'R1', 'Take action on the plan', 'Send Email Reserved CU', 'Choose Further Action', 'Generate SFA Count', 'Search Specific Audit Plan', 'Generate approved status mail to AH', 'SMS backend 12']"
997,-644060957,1870405206,Health Insurance Customer Portal GSI,"['Customer Menu Options', 'Customer Pays Premium', 'Customer Accessing Portal', 'Select payment Method', 'Intiatecallback_', 'CustomerProfile_', 'Booking confirmation through sms', 'NSL_smsReservedCu', 'CustomerHelpDesk_']"
998,4617660863,1640254480909,OS Approval by AD,"['HTMLOSFAUDITOR', 'HTMLAUDITEE osfd', 'HTMLCONNECTOR CUOSFA', 'OS Approval Scenario', 'Search OS database', 'Send Email Reserved CU', 'OS Disapproval Scenario', 'search spoc details', 'Final Approval of Organizational Security Checklist', 'search audit plan 900 0706', 'HTMLAUDITDIRECTOR osfd', 'Search Approval Organizational Security Database', 'HTMLOSFAUDITEE', 'HTMLAUDITOR osfd']"
999,1869112909622,332091571070,Payment gateway 922,"['payment summary 922', 'cash payment 922', 'card payment 922', 'select payment 922']"
1000,4617660863,2153226788,Update Issue Capa for Public procurement procedure,"['HTMLAUDITORUPDATE', 'HTML UPDATE CU', 'search audit plan 900 0706', 'HTMLAUDITEEUPDATE', 'Search Public Procurement Procedure', 'search spoc details', 'Send Email Reserved CU', 'Update Issue and CAPA database']"
1001,-235533008,-1859929274,Solution for Share Application,"['View Share Application Solution Summary', 'Upload Share Application documents', 'NSL_PancardReservedCU', 'Capture Share Application Details', 'Share Application Email Template', 'Send Email Reserved CU']"
1002,-235533008,699912708,Solution for Share allotment,"['Allot shares', 'Search Share Application']"
1003,3684685582,2510629189,Female Health Tracker,"['FHT1', 'Create User Profile', 'YN1', 'FHT3', 'Female Health Tracker Home Page', 'Send Email Reserved CU', 'View User Profile', 'User Home Page Female Health Tracker', 'View your Notes', 'Write a note', 'Existing_User Login', 'search reserved cu', 'Send Reg Mail', 'Your Notes']"
1004,6374866311,1689068315133,Quiz Master,"['Userid_generator', 'DisplayLeaderBoardNew', 'DisplayBadgeForScore', 'PickCriterias', 'CNA2', 'Log_in', 'create reserved cu', 'CNA1', 'passdataforscore', 'search reserved cu', 'Choose Next Action']"
1005,-644060957,768670904,Health Insurance Customer Portal,"['CustomerProfile_', 'Customer Buys Quote']"
1006,5387065718,3796521007,Mind Help V1,"['appointmentdetails', 'Send Email Reserved CU', 'Login ', 'Welcome user', 'Consultation ', 'Showurl', 'Getpaymentdetails', 'Confirmpayment', 'Get instamojo payment details Reserved CU', 'Selfhelp', 'Consultation details ', 'Self Help Videos', 'Online payment', 'Displaydoc', 'bookingconfirm', 'SendConfirmation', 'Pincode and Specialisation ', 'Paynow', 'Search Docid', 'Display consultant details', 'Register Student', 'Patientdetails', 'Card Payment ']"
1007,1869112909622,1168770211842,onchangesearcg_logic922,"['logic_cu2_922', 'logic_cu_922']"
1008,1860005524710,1874671612578,Average Return Calculator GSI,"['View Average Return CU', 'Average Return CU']"
1009,1103439820432,1629033739869,Display Production details,"['View BOM Details', 'View Machine Details', 'Enter Production ID for Process Details', 'View Task Details', 'Select Production ID', 'View All Details', 'View Process Details', 'Enter Production ID for Machine Details', 'Enter Production ID Dispatch Status of Raw Material', 'Getting Production Details', 'View Dispatch Status', 'search reserved cu', 'Enter Production ID for Task Details', 'Enter Product ID for BOM Details', 'View Production Details']"
1010,-1731124370,2312236711,Explore Webex_629,"['Webex Connect_629', 'Loading webex Reserved CU', 'Enter Email ID_629']"
1011,1099874251842,404773742917,CP 0410,['Create 0410']
1012,-2086293921,4155326125,Progress Report,"['Teacher Login', 'Search Class', 'Generate Reportcard', 'Update Marks', 'Report Card', 'Update student marksheet', 'Display Reportcard', 'Display Student Gradesheet']"
1013,-644060957,-579459483,HelpDesk,"['Intiatecallback_', 'CustomerHelpDesk_']"
1014,1398204529495,1372720617781,Bill payment 2,"['Login Bill Payment', 'Enter 2994', 'Get instamojo payment details Reserved CU', 'show 2994', 'Bill Payment Home Page', 'URL 2994']"
1015,4617660863,889677506152,Organizational security,"['Osdatabae', 'Send Email Reserved CU', 'Organizational security', 'HTML OS AUDITOR', 'search spoc details', 'HTML CU OS', 'HTML OS AUDITEE', 'search audit plan 900 0706', 'OS ID']"
1016,2060533277583,581202475229,New Carrier Master,"['Search Vendor Name', 'Send sms Reserved CU', 'Send Email Reserved CU', 'Add More Carrier', 'Carrier Registration SMS Notification Input', 'search reserved cu', 'Search Vendor Id', 'Recording New Carrier Details', 'SearchVendor', 'Carrier Registration Email Notification Input', 'Proceed Search With VendorId', 'View Vendor Master']"
1017,1099874251842,433986878222,GRC Aggregation Dashboards,"['ID2', 'BackendSUM1', 'ID1', 'Enter your Checklist ID', 'inputs for ADagg', 'Backend SUM2', 'Display Overall Dashboard', 'ID3', 'CAD1', 'CAD2', 'EC1', 'CAD3', 'Add up Scores and Percent extract', 'Aggregate Reserved CU', 'HTMLBACKENDic', 'Choose_AD', 'EC2', 'Display Checklist Wise Dashboard', 'NSL HTML Template', 'html backend IC']"
1018,1704923815,3760853929,NSL Health Insurance Quote Management,"['Pend the enrollment', 'Your eKYC', 'Customer details confirmation', 'Macbmi2', 'KYC submission and verification', 'Display payment path', 'Confirm the plan', 'Here is your premium', 'Let us know your ask', 'Recommendations for you', 'Get instamojo payment details Reserved CU', 'Purchase summary', 'Policy purchase', 'We heard you', 'BMI Evaluation', 'The Purchase Channel Declaration', 'Enrollment process', 'Check your BMI', 'Access for new user', 'User access', 'NSL_AadharCardReservedCU', 'GST value capture', 'GST Application', 'Explore Products', 'Enrollee details', 'Access for existing customer', 'NSL_PancardReservedCU', 'Beneficiary Details Capture']"
1019,-57925665,-2098975964,Appointment Booking Logic GSI,"['DisplayStatus', 'SearchBookings']"
1020,-2090381386,-303899395,New Product Master,"['Generate Product ID', 'Display Product Details01', 'Product Status Existing', 'Select Product Status', 'Enter the Product Details', 'Product Status Modify', 'Update Product Master', 'Register a New Product']"
1021,6374866311,1618017947925,GardeningGSI,"['Mach003', 'CreateGardenID', 'search reserved cu', 'ChooseGardeningActivities', 'update reserved cu', 'Mach002', 'GardeningTD', 'AddTask2309', 'Choosefromalternates', 'Mach333', 'BasicCuHtml2309', 'BasicCusms2309', 'FamilyID', 'NSL HTML Template', 'Send Email Reserved CU', 'Mach222', 'NSL_smsReservedCu', 'Mach111', 'Mach001', 'Mach555', 'ViewToDoListActivity2309', 'Mach444']"
1022,6374866311,684795707015,Quiz Master Piscina,"['ChooseCriterias_QMP', 'Login_QMP', 'SNA2', 'SelectNextAction_QMP', 'SNA1', 'Passmachine_QMP', 'UserIDGenerator_QMP', 'ViewLeaderboard_QMP', 'search reserved cu', 'StoreUserscoredetails_QMP', 'create reserved cu']"
1023,570940159782,139362343632,DBpr_0410,"['create_0410', 'create reserved cu', 'search_0410', 'search reserved cu']"
1024,3182492403,4040485322,Direct Donate Link for Covid,"['NGO_ CR_View', 'NGO_CR_search']"
1025,-2086293921,5127989545,States and Capitals v1,"['Learn State and Capitals', 'Wish to Take Quiz', 'Exit', 'Login ', 'Select State ', 'Ready for Quiz', 'Displayv1', 'Choose ActionV1', 'Take Quiz']"
1026,1981736914,298438878,Customer Cancellation Database,['Customer Cancellation Info']
1027,-1731124370,3017653487,CSAT Database Dashboard,['HIDasboard CU']
1028,1981736914,-56931822,Customer Health Insurance Policy Cancellation,"['CCE Assistance', 'Self Submit', 'Login Page', 'Cancellation Mode', 'request Confirmation', 'Customer User Details']"
1029,4617660863,6416725208,Audit Plan Approval by Director,"['Search Org Database', 'Audit Director login', 'Search Specific Audit Plan', 'Default value pass', 'R1', 'R2', 'default pass 3', 'default pass 2', 'Verify Database Credentials', 'Select ID for Approval', 'Search Backend Pending plans', 'Choose Further Action', 'Take action on the plan']"
1030,3751601345,3726948676,Search Update Audit Plan Details,"['Search details 2804', 'Update Details 2804']"
1031,-2086293921,5873409433,States and Capitals v1,"['Learn State and Capitals', 'Wish to Take Quiz', 'Exit', 'Login ', 'Select State ', 'Ready for Quiz', 'Displayv1', 'Choose ActionV1', 'Take Quiz']"
1032,988161688029,4442596015,DearDiary,"['DiaryTravel', 'DiaryNavigation', 'DiarySports', 'DiaryThankyou', 'MachineSignIn', 'TravelContent', 'DiaryLogin', 'MachineDiaryEntertainment', 'DiaryEntertainment', 'EntertainmentContent', 'MachineSignUp', 'MachineDiaryTravel', 'DiarySignIn', 'MachineDiarySports', 'DiaryFeedback', 'DiarySignUp', 'SportsContent']"
1033,3860785691,4787965107,Database for Riddle,"['Question database Intermediate', 'Question database Beginner']"
1034,1981736914,-1161524930,Customer Insurance Policy Cancellation,['Login Page']
1035,-644060957,1429283702,Policy_Reinstatement,"['Sending email about lapsed policy', 'Reinstatement_DB', 'NSL_emailReservedCu']"
1036,4617660863,303921329226,PublicProcurementProcedure,"['Connector HTML CU 01', 'Database of PPP IC', 'HTML PPP IC 02', 'Send Email Reserved CU', 'search spoc details', 'ID Generator 900 01', 'search audit plan 900 0706', 'HTML PPP IC 01', 'Issue And CAPA for Public Procurement Procedure']"
